"","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj"
"Cre03.g163200.t1.1.v5.5",184.844666644674,3.77186013801559,1.37516366855475,2.74284452408469,0.00609095171232225,0.863864661242934
"Cre17.g724900.t1.2.v5.5",34.1716051132349,-3.55766192105794,1.29734205881672,-2.74226977910731,0.00610162053049027,0.863864661242934
"Cre03.g211297.t1.1.v5.5",6.71262594503826,-4.1598507332421,1.52752082273166,-2.72326941232988,0.00646393214955323,0.903253099573081
"Cre14.g632759.t1.1.v5.5",5.58774209134118,-4.10510641568735,1.50913562811022,-2.7201706322631,0.00652482373878941,0.903253099573081
"Cre02.g115400.t1.1.v5.5",5.49315695489061,-4.08667988158514,1.5079393608537,-2.71010889938672,0.00672611204402496,0.911635980696229
"Cre09.g393850.t1.1.v5.5",7.36930655484572,-3.98494937100245,1.47250158807981,-2.70624453193218,0.00680489174129138,0.911635980696229
"Cre17.g735650.t1.1.v5.5",65.7566076812283,-3.31715870667351,1.22467779007135,-2.70859709677617,0.00675683378001295,0.911635980696229
"Cre17.g698266.t1.1.v5.5",17.7794950734061,4.30607572506521,1.59444067354051,2.70068105795585,0.00691976612889943,0.91716347021232
"Cre03.g210065.t1.1.v5.5",21.4873725539125,-3.93564608712628,1.46065646874025,-2.69443648890324,0.00705077625138346,0.924690750694595
"Cre01.g039050.t1.1.v5.5",7.23408814437132,-4.00771160663104,1.4960991397219,-2.67877408670659,0.00738922293380253,0.939411515635161
"Cre03.g175600.t1.1.v5.5",70.1627113122377,-3.82135052823587,1.42482643269826,-2.68197616252752,0.00731886746921851,0.939411515635161
"Cre05.g247350.t1.2.v5.5",12.2640503943124,-4.03033884145324,1.5012351949185,-2.68468182407091,0.00725988825856518,0.939411515635161
"Cre03.g168700.t1.2.v5.5",556.05812967767,3.64359096306824,1.36369054773517,2.67186053985601,0.00754319906897707,0.939807172003853
"Cre13.g590350.t1.2.v5.5",327.790670043168,3.60518718274808,1.34767744433334,2.67511131681177,0.00747044410335017,0.939807172003853
"Cre01.g021200.t1.2.v5.5",8.0073433638879,-4.17088459288069,1.568660337876,-2.65888318342272,0.00784001411533131,0.94419498855968
"Cre01.g040379.t1.2.v5.5",9.16569928803666,-4.13453772561225,1.55847849775292,-2.65293215888035,0.00797959070455868,0.94419498855968
"Cre04.g217850.t1.1.v5.5",14.5072555741277,-3.59491456371516,1.35350046078946,-2.65601281112112,0.00790706104529809,0.94419498855968
"Cre06.g259150.t1.2.v5.5",824.961974783037,-3.61307271927839,1.35813126111373,-2.66032659929756,0.0078064912482862,0.94419498855968
"Cre13.g573550.t1.1.v5.5",121.113210129173,-3.67507960041211,1.38646960201786,-2.65067448652565,0.00803312214361715,0.94419498855968
"Cre17.g747447.t1.1.v5.5",7.87438795315824,-4.18482634261482,1.57537463809161,-2.65640073251672,0.00789796996079416,0.94419498855968
"Cre01.g048600.t1.1.v5.5",225.706132610692,3.59292585063869,1.35961342860441,2.64260838783174,0.00822701286105341,0.957947226503407
"Cre10.g463026.t1.1.v5.5",19.772599247334,-3.57495319868991,1.35536273516089,-2.63763574572938,0.00834862041911265,0.963106127793746
"Cre03.g177600.t1.1.v5.5",160.537455038448,3.4552102574404,1.31466940118501,2.62819706180578,0.00858387731893483,0.981160802904671
"Cre02.g145628.t1.2.v5.5",9.39168768886719,-4.17083640975212,1.59193844786881,-2.6199734137559,0.0087936622265413,0.981585246222196
"Cre04.g216050.t1.1.v5.5",7.70835124656369,-3.76314765164154,1.43378905909626,-2.62461735760037,0.00867463924059517,0.981585246222196
"Cre12.g528150.t1.2.v5.5",219.874522406327,3.74240511155299,1.42905300110138,2.61880077832571,0.00882394635017946,0.981585246222196
"Cre01.g000017.t1.1.v5.5",3.01860177332201,-3.06774241849917,1.68019573494203,-1.82582442908356,0.0678767123136995,0.999943011977841
"Cre01.g000033.t1.1.v5.5",0.359704214100296,-1.20420910494999,1.80667090033767,-0.666534843022555,0.505069300394894,0.999943011977841
"Cre01.g000050.t1.1.v5.5",9.36069229497726,-0.741103746961772,1.5231051785352,-0.486574241494278,0.626560081318097,0.999943011977841
"Cre01.g000100.t1.1.v5.5",13.4389534571443,0.27769199001388,1.26891340961323,0.218842348035806,0.826772857374228,0.999943011977841
"Cre01.g000200.t1.1.v5.5",3.89055033557762,-2.97116064030207,1.55083858261038,-1.91584132199045,0.0553852962375737,0.999943011977841
"Cre01.g000250.t1.2.v5.5",24.715884084537,0.084568016501216,1.45249746130179,0.0582224883377232,0.953571408001299,0.999943011977841
"Cre01.g000300.t1.1.v5.5",180.661146146551,1.92442463761477,1.2521084330877,1.53694726970981,0.124306222632663,0.999943011977841
"Cre01.g000350.t1.1.v5.5",404.774996931707,1.03882969780485,1.15554811625667,0.898993026071538,0.368656375323619,0.999943011977841
"Cre01.g000400.t1.2.v5.5",17.3453437458628,-0.872131937671318,1.57509507903185,-0.553701137970278,0.579783396348635,0.999943011977841
"Cre01.g000450.t1.2.v5.5",7.95964010614547,-0.0922882736503836,1.57748464342931,-0.0585034371236458,0.953347624757314,0.999943011977841
"Cre01.g000550.t1.2.v5.5",7.84020141733625,-0.935908811005358,1.38561328933032,-0.675447340330932,0.499391597171019,0.999943011977841
"Cre01.g000650.t1.1.v5.5",40.7058394510007,-0.36459108569774,1.48824379711222,-0.24498075275381,0.80647133441805,0.999943011977841
"Cre01.g000700.t1.1.v5.5",3.71857713281966,0.479849974861804,1.6083794906839,0.2983437538474,0.765440813161635,0.999943011977841
"Cre01.g000750.t1.1.v5.5",6.2480024540134,-0.77143699081475,1.47066910851527,-0.524548306854396,0.59989723011671,0.999943011977841
"Cre01.g000850.t1.2.v5.5",14.1717323467466,0.414897182059074,1.461136868093,0.283955042897915,0.776444833632417,0.999943011977841
"Cre01.g000900.t1.2.v5.5",39.2659102825125,0.838043698475246,1.33123973315644,0.629521248203881,0.529007862462139,0.999943011977841
"Cre01.g000950.t1.1.v5.5",5.60202138866293,-1.83981079767786,1.63110996740567,-1.12795019001946,0.259340955663671,0.999943011977841
"Cre01.g001000.t1.1.v5.5",13.9504167278473,-1.92706897368436,1.37875366009583,-1.39768910825623,0.16220644639539,0.999943011977841
"Cre01.g001100.t1.2.v5.5",38.5442201296984,1.21301229527129,1.38818293234352,0.873813001881166,0.38222009861334,0.999943011977841
"Cre01.g001200.t1.1.v5.5",14.0403277804029,1.19119197240136,1.26450929314671,0.942019152296697,0.34618283444178,0.999943011977841
"Cre01.g001250.t1.2.v5.5",10.4353935738355,-0.0894914426764024,1.31659322370699,-0.0679719757515014,0.945807942785542,0.999943011977841
"Cre01.g001300.t1.1.v5.5",10.532033174812,-1.79472256108664,1.31343247889026,-1.36643686670748,0.171801883981551,0.999943011977841
"Cre01.g001400.t1.1.v5.5",61.9471012161518,-0.0688074932748251,1.23253990982392,-0.0558257730450731,0.955480603035027,0.999943011977841
"Cre01.g001450.t1.2.v5.5",2.24032880205267,-2.7448592379983,1.70725755163317,-1.60775931866435,0.107887901366429,0.999943011977841
"Cre01.g001501.t1.1.v5.5",2.56933370875144,-0.295353869612581,1.65819663325356,-0.178117518567786,0.858630684195521,0.999943011977841
"Cre01.g001550.t1.1.v5.5",11.2515692886601,0.526008615787862,1.31735464153399,0.399291579657969,0.68967837078812,0.999943011977841
"Cre01.g001600.t1.2.v5.5",4.39734125251137,0.189157575187451,1.487096264259,0.127199280728276,0.898782674653524,0.999943011977841
"Cre01.g001650.t1.2.v5.5",6.18227579464144,0.808631825584686,1.67089482487455,0.483951361597757,0.628420387980082,0.999943011977841
"Cre01.g001657.t1.1.v5.5",0.623755510493049,0.148487774392866,1.80448783073759,0.0822880442104016,0.934417661514802,0.999943011977841
"Cre01.g001664.t1.1.v5.5",1.47460079957983,-2.27339371650365,1.74950967148374,-1.29944621259259,0.193790841036541,0.999943011977841
"Cre01.g001700.t1.1.v5.5",5.34489449928539,0.428649309159575,1.50509433584551,0.284798965055419,0.775798165170347,0.999943011977841
"Cre01.g001750.t1.2.v5.5",18.2709453370912,-0.0479131611670472,1.324739656288,-0.0361679828482699,0.971148415263925,0.999943011977841
"Cre01.g001800.t1.1.v5.5",41.4777428277387,-2.28443619119505,1.45551451333006,-1.56950423391417,0.116530493699363,0.999943011977841
"Cre01.g001983.t1.1.v5.5",4.80044825703104,0.888446834677717,1.56057857662726,0.569306056089685,0.569148457656716,0.999943011977841
"Cre01.g002050.t1.1.v5.5",80.8845223585724,0.403932966952205,1.38115832529923,0.292459567852,0.769935269320482,0.999943011977841
"Cre01.g002100.t1.2.v5.5",4.13695609483478,-0.99135227925993,1.64198718101375,-0.603751533947953,0.546008846307955,0.999943011977841
"Cre01.g002200.t1.1.v5.5",8.40037348561252,0.916819427437209,1.52098147572997,0.602781455308125,0.546654085140223,0.999943011977841
"Cre01.g002227.t1.2.v5.5",2.97454493593993,-3.01519077515351,1.68844309077506,-1.78578170127689,0.0741346106678297,0.999943011977841
"Cre01.g002250.t1.2.v5.5",6.47464885814043,0.480356606729034,1.53198313978625,0.313552149664034,0.753861206907907,0.999943011977841
"Cre01.g002300.t1.2.v5.5",938.50997367631,1.4205727474518,1.12505736360466,1.26266694784372,0.206708897067877,0.999943011977841
"Cre01.g002350.t1.1.v5.5",30.2094403109328,1.81869363284342,1.42762435193103,1.27393009959757,0.202688189970076,0.999943011977841
"Cre01.g002400.t1.1.v5.5",2.23085631346642,0.53733208302459,1.61846855861615,0.332000322257745,0.739889015669504,0.999943011977841
"Cre01.g002500.t1.2.v5.5",121.216954008324,1.83374665351972,1.37809797988776,1.33063590563356,0.183308842063869,0.999943011977841
"Cre01.g002550.t1.1.v5.5",4.78746928522567,0.10621066685487,1.54900916314469,0.0685668421994664,0.945334412818151,0.999943011977841
"Cre01.g002600.t1.2.v5.5",0.951079635443681,1.37394701996778,1.73956096294368,0.789824012630632,0.429630553425695,0.999943011977841
"Cre01.g002650.t1.2.v5.5",0.057869705686692,-0.0310992088680329,1.80700828194668,-0.0172103300127268,0.986268821252001,0.999943011977841
"Cre01.g002787.t1.1.v5.5",10.3093568056144,-0.248477595182291,1.34977397855011,-0.184088298582551,0.853944185984322,0.999943011977841
"Cre01.g002861.t1.1.v5.5",27.2476269391613,-2.03678168466512,1.33903092968575,-1.52108636142043,0.128238166567531,0.999943011977841
"Cre01.g002900.t1.2.v5.5",1.00987084263059,-1.85821370481516,1.78450016598198,-1.04130766712068,0.297732779452425,0.999943011977841
"Cre01.g002950.t1.1.v5.5",2.17609574114145,-0.871256456412196,1.68684945767051,-0.516499236165019,0.605505772288768,0.999943011977841
"Cre01.g003050.t1.2.v5.5",12.1645823835476,-0.251586061555564,1.5233896039779,-0.165148863362739,0.86882681359721,0.999943011977841
"Cre01.g003200.t1.2.v5.5",3.47585920705008,-0.532427213458741,1.59936345060386,-0.332899450251735,0.73921018443131,0.999943011977841
"Cre01.g003300.t1.2.v5.5",1.36433975443534,-0.0480651173247533,1.79323873086556,-0.0268035239800744,0.978616442499449,0.999943011977841
"Cre01.g003376.t1.1.v5.5",6.94534904592079,0.730964872655775,1.35863974262623,0.538012285171956,0.590568567185066,0.999943011977841
"Cre01.g003463.t1.1.v5.5",10.9377808329132,-0.693483736265563,1.56914082387806,-0.441951242178284,0.658524488990256,0.999943011977841
"Cre01.g003475.t1.1.v5.5",1.05676403001522,-0.610153422814853,1.70625647918591,-0.357597717727625,0.720644386512812,0.999943011977841
"Cre01.g003487.t1.1.v5.5",14.3564311359504,1.53903923818066,1.3590347919408,1.13245021194991,0.25744520497017,0.999943011977841
"Cre01.g003500.t1.2.v5.5",41.1390398128215,0.748712488408087,1.43021577417109,0.523496175842432,0.600629011549884,0.999943011977841
"Cre01.g003508.t1.1.v5.5",0.569914074290233,-1.40238605172888,1.80651727275726,-0.776292633830421,0.437576221400757,0.999943011977841
"Cre01.g003532.t1.1.v5.5",3.89474826302866,-3.17717965755286,1.55523369868869,-2.04289532835594,0.0410628008864607,0.999943011977841
"Cre01.g003550.t1.1.v5.5",13.1290159484018,-0.33111402776157,1.39019741273648,-0.238177703920338,0.811743269267525,0.999943011977841
"Cre01.g003650.t1.1.v5.5",1.99805551706275,0.0188884603552244,1.71134929597708,0.0110371742341707,0.991193787878335,0.999943011977841
"Cre01.g003700.t1.2.v5.5",13.1738007726119,-0.906792632975677,1.18649372210886,-0.764262478661882,0.444710840513573,0.999943011977841
"Cre01.g003751.t1.1.v5.5",8.59711776499699,-2.17315317214599,1.45228292472258,-1.49637039391695,0.134557160227276,0.999943011977841
"Cre01.g003800.t1.1.v5.5",6.57301820295905,-0.952430199571951,1.38884570899144,-0.685771063989241,0.492857485948153,0.999943011977841
"Cre01.g003826.t1.1.v5.5",0.502238163745073,-1.34651060677086,1.80655886311735,-0.74534554852387,0.456062852297829,0.999943011977841
"Cre01.g003850.t1.1.v5.5",5.17251939998627,0.376314174975894,1.54623340544087,0.243374754194111,0.807715099178785,0.999943011977841
"Cre01.g004000.t1.2.v5.5",13.8559750911851,0.908064898375174,1.51643040803946,0.598817389549171,0.549294664800446,0.999943011977841
"Cre01.g004157.t1.2.v5.5",2.80243731810962,-0.987456716616001,1.51061855901644,-0.653677072032619,0.513319877893793,0.999943011977841
"Cre01.g004200.t1.2.v5.5",8.37142975906027,-0.589642577370493,1.44898445289058,-0.406935061445424,0.684055683781238,0.999943011977841
"Cre01.g004250.t1.2.v5.5",9.25072526197748,0.339433014829864,1.51871617767818,0.223499966497223,0.823146409199536,0.999943011977841
"Cre01.g004300.t1.2.v5.5",131.766058200959,0.32052658485641,1.44795021723824,0.221365749347218,0.8248076589549,0.999943011977841
"Cre01.g004350.t1.2.v5.5",42.8514418982568,0.372260864947436,1.32566937774239,0.280809733707053,0.778856337486187,0.999943011977841
"Cre01.g004400.t1.2.v5.5",6.07976469677812,-0.675383181924913,1.40218891270952,-0.481663473304633,0.630045027940335,0.999943011977841
"Cre01.g004450.t1.2.v5.5",35.4944049751614,0.839289960288044,1.49447340836753,0.561595780553121,0.574391455888341,0.999943011977841
"Cre01.g004500.t1.2.v5.5",221.108471425762,0.849912599693549,1.26298393097818,0.672940152956096,0.500985365861994,0.999943011977841
"Cre01.g004550.t1.2.v5.5",41.6843825056729,1.6113480800641,1.24339291506779,1.2959283107836,0.195000184500249,0.999943011977841
"Cre01.g004600.t1.1.v5.5",72.082931041103,0.0551057967230846,1.18770511082181,0.0463968675565902,0.962993933153848,0.999943011977841
"Cre01.g004651.t1.1.v5.5",4.56316314295376,0.584280247273422,1.55551441358036,0.375618664907496,0.707200412657575,0.999943011977841
"Cre01.g004700.t1.2.v5.5",0.715559238185542,-1.1540684247381,1.7890128276257,-0.645086724319204,0.518870986509645,0.999943011977841
"Cre01.g004800.t1.2.v5.5",9.39879787605265,0.395426790158796,1.52097964805844,0.259981644503638,0.794877932449625,0.999943011977841
"Cre01.g004850.t1.1.v5.5",3.53714281448931,-2.16907382766658,1.59528704778399,-1.35967619788529,0.173932413500886,0.999943011977841
"Cre01.g004900.t1.2.v5.5",694.061258469015,1.49033126757458,1.26218551563499,1.18075453181288,0.237700251394604,0.999943011977841
"Cre01.g004950.t1.1.v5.5",24.0496573705647,1.21738544146842,1.4706031580361,0.827813699988351,0.407776014788008,0.999943011977841
"Cre01.g005001.t1.1.v5.5",4.26683517094596,0.738296108796615,1.55356875095545,0.475225900586995,0.634625967946101,0.999943011977841
"Cre01.g005050.t1.1.v5.5",429.260466411616,1.33134878238025,1.22521088332645,1.08662826987436,0.277201126168265,0.999943011977841
