"","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj"
"Cre07.g321600.t1.2.v5.5",0.866241882675879,-0.311362688227019,1.61001442270553,-0.193391241616205,0.846652574142538,0.99974133790568
"Cre07.g321650.t1.2.v5.5",41.2381878199256,0.239123704253099,1.39624472665986,0.171262028559376,0.864017736121287,0.99974133790568
"Cre07.g321800.t1.2.v5.5",0.0235673001848439,-0.196336950829204,1.60725276725058,-0.12215685972348,0.902774791461962,0.99974133790568
"Cre07.g321850.t1.2.v5.5",15.2312348822238,0.445186553598534,1.4767941855491,0.301454703678295,0.763067785585699,0.99974133790568
"Cre07.g321900.t1.2.v5.5",5.37788311164337,0.976900794773444,1.58245597914514,0.617332050715987,0.537015730609811,0.99974133790568
"Cre07.g322000.t1.2.v5.5",75.6911760027874,1.53651655299446,1.37663486685214,1.11613950074352,0.264362426205007,0.99974133790568
"Cre07.g322050.t1.2.v5.5",0.955702975371554,-1.04656093416801,1.60540373702682,-0.651898902456912,0.514466393001606,0.99974133790568
"Cre07.g322176.t1.1.v5.5",32.4586478702997,0.268042019203885,1.40810562915653,0.190356471598261,0.849029804594238,0.99974133790568
"Cre07.g322250.t1.2.v5.5",2.16151306238922,-1.4111398479354,1.56989305708177,-0.898876418090877,0.368718490139799,0.99974133790568
"Cre07.g322300.t1.1.v5.5",23.7438636262023,-0.430782679057867,1.41969321798004,-0.303433638762317,0.761559413282655,0.99974133790568
"Cre07.g322350.t1.1.v5.5",14.493636732321,-0.261967522770918,1.33592827044831,-0.196094003372657,0.844536589760644,0.99974133790568
"Cre07.g322376.t1.1.v5.5",1.4912720212689,-0.0673682320964754,1.60087443577705,-0.0420821462263999,0.96643321280936,0.99974133790568
"Cre07.g322400.t1.1.v5.5",13.9597088989097,-0.477677462598604,1.47516164487591,-0.323813640530754,0.746079128504054,0.99974133790568
"Cre07.g322450.t1.1.v5.5",56.0973741948266,1.25382561588898,1.28072463370778,0.978997032530774,0.32758144574326,0.99974133790568
"Cre07.g322550.t1.2.v5.5",24.2549073812257,1.51175394763131,1.48970942113489,1.01479787009713,0.31020218925093,0.99974133790568
"Cre07.g322750.t1.2.v5.5",0.0453794702223438,-0.307990459607369,1.60735935785174,-0.191612695756476,0.848045597014898,0.99974133790568
"Cre07.g322800.t1.2.v5.5",26.6287583734731,0.98905771876724,1.44433206869439,0.684785542192732,0.493479259954645,0.99974133790568
"Cre07.g322850.t1.1.v5.5",2.51010097113391,-1.15695039331174,1.50148300974839,-0.770538451517758,0.440980555113239,0.99974133790568
"Cre07.g322900.t1.1.v5.5",7.69558150502323,-1.24313135512187,1.50940846004199,-0.823588437477874,0.410173448011251,0.99974133790568
"Cre07.g322950.t1.2.v5.5",7.20021780562516,-0.427613280698747,1.51088508047924,-0.283021711064292,0.777160194113289,0.99974133790568
"Cre07.g323000.t1.2.v5.5",9.70140963155788,-0.947524628695866,1.47037005415777,-0.644412354574651,0.519308075229561,0.99974133790568
"Cre07.g323050.t1.2.v5.5",3.79767937359379,0.0216241616797207,1.56339124712516,0.013831573970677,0.98896435255442,0.99974133790568
"Cre07.g323100.t1.1.v5.5",46.5642698634452,-1.96354251787424,1.5097887222462,-1.30054125384707,0.193415526609976,0.99974133790568
"Cre07.g323150.t1.2.v5.5",4.70300211974189,-0.811758100470703,1.55430239277398,-0.522265232457085,0.601485672846312,0.99974133790568
"Cre07.g323200.t1.2.v5.5",19.0581226839458,0.375976294977558,1.44950477740768,0.259382584202282,0.795340065804453,0.99974133790568
"Cre07.g323250.t1.1.v5.5",4.39734356343683,-1.32012641459813,1.50869641294183,-0.875011303317141,0.381567755487583,0.99974133790568
"Cre07.g323300.t1.1.v5.5",2.03589951111151,-0.976205703828003,1.5760467100345,-0.619401504798442,0.53565189007116,0.99974133790568
"Cre07.g323326.t1.1.v5.5",0.0209338647769847,-0.443993501830251,1.60716376221861,-0.276259029893345,0.782349121241294,0.99974133790568
"Cre07.g323450.t1.2.v5.5",48.3676096613372,0.845002110012169,1.34088369753436,0.630182999141516,0.528574861025657,0.99974133790568
"Cre07.g323500.t1.1.v5.5",130.779005560353,1.46987524311612,1.23402500662297,1.19112273675764,0.233605405220799,0.99974133790568
"Cre07.g323550.t1.2.v5.5",3.55432216494469,-0.445437591649457,1.48913003342435,-0.299126054576405,0.764843867205715,0.99974133790568
"Cre07.g323600.t1.1.v5.5",48.4520808529823,1.62319184886471,1.32632976931212,1.22382222462408,0.221019298430652,0.99974133790568
"Cre07.g323700.t1.1.v5.5",1.7904721239189,-0.837893862516596,1.5678686809411,-0.53441584279473,0.59305386036009,0.99974133790568
"Cre07.g323750.t1.1.v5.5",5.6497710147547,-2.0653411275956,1.53400655729372,-1.34637046874119,0.178183069866082,0.99974133790568
"Cre07.g323800.t1.2.v5.5",695.973180943046,-1.84764337902613,1.2357391745615,-1.49517261980609,0.134869397293412,0.99974133790568
"Cre07.g323850.t1.2.v5.5",7.71301908989825,-0.72979835029119,1.44850886398514,-0.503827327837932,0.614382722129722,0.99974133790568
"Cre07.g323890.t1.2.v5.5",0.197688616163314,0.180061821959823,1.60805718534015,0.111974762838882,0.910843417041064,0.99974133790568
"Cre07.g323900.t1.1.v5.5",38.3716893538796,-0.0755242698525672,1.34196377801728,-0.0562789183208452,0.955119612955566,0.99974133790568
"Cre07.g323950.t1.2.v5.5",15.3979820361781,1.39098806920326,1.48999558936883,0.933551803191907,0.350535136748952,0.99974133790568
"Cre07.g324000.t1.2.v5.5",30.4562207773969,0.721066156154685,1.29886466892971,0.555151104963735,0.578791309654624,0.99974133790568
