"","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj"
"Cre01.g007550.t1.1.v5.5",26.5788518491019,2.78717442915794,1.52337948094569,1.82959956072646,0.0673098394782856,0.999933891758458
"Cre01.g007651.t1.1.v5.5",20.9343335479669,1.39439144964389,1.68590248098909,0.827089031167346,0.408186600830534,0.999933891758458
"Cre01.g007774.t1.1.v5.5",44.6776504352492,1.22541079785932,1.59875890216396,0.766476293705509,0.443392952183813,0.999933891758458
"Cre01.g007811.t1.1.v5.5",10.6943498223661,-1.21201563368876,1.58003268395179,-0.767082634428431,0.443032386066314,0.999933891758458
"Cre01.g007850.t1.2.v5.5",100.52208306077,-0.931159996619163,1.41945298508673,-0.655999181658184,0.511824650756355,0.999933891758458
"Cre01.g007901.t1.1.v5.5",0.0305655557110704,0.202191627997965,1.7758248370409,0.113857866936292,0.909350465612435,0.999933891758458
"Cre01.g007950.t1.1.v5.5",52.867745005056,-2.0390277202549,1.65070139572589,-1.23524928586993,0.21673774163464,0.999933891758458
"Cre01.g008000.t1.2.v5.5",17.0352378792008,-3.00448445129973,1.60997880072071,-1.86616398300075,0.0620184264522582,0.999933891758458
"Cre01.g008051.t1.1.v5.5",27.4709932577246,1.86729433146029,1.56959314526246,1.18966774102983,0.234177009261503,0.999933891758458
"Cre01.g008100.t1.2.v5.5",4.92282587752325,-1.87973815048138,1.63358321391428,-1.15068405115236,0.249862240200716,0.999933891758458
"Cre01.g008150.t1.1.v5.5",198.17271339245,0.706298966536566,1.4707071287055,0.480244470670543,0.631053568681878,0.999933891758458
"Cre01.g008350.t1.1.v5.5",4.4734786426406,-2.16892620228913,1.64642994442648,-1.31735104164706,0.187720983535965,0.999933891758458
"Cre01.g008402.t1.1.v5.5",3.26058126360775,-0.596320891550556,1.61318711993524,-0.369653888368818,0.711640393520117,0.999933891758458
"Cre01.g008450.t1.2.v5.5",8.706594444071,-1.79181992215197,1.64601120662494,-1.08858306367549,0.276337788724126,0.999933891758458
"Cre01.g008600.t1.1.v5.5",61.8483240785473,-0.881800681600511,1.48813994633832,-0.592552255431518,0.553480839610907,0.999933891758458
"Cre01.g008650.t1.1.v5.5",15.1115761002858,-0.283617267274842,1.6483705904274,-0.172059164924378,0.863391015598897,0.999933891758458
"Cre01.g008700.t1.2.v5.5",2.88337288744339,-0.514676202556567,1.72448841411795,-0.298451528199925,0.765358566090164,0.999933891758458
"Cre01.g008750.t1.2.v5.5",0.0713196299924977,0.403673176997124,1.77563448317081,0.2273402441905,0.820159181901536,0.999933891758458
"Cre01.g008800.t1.1.v5.5",0.209576133639952,0.345014953445845,1.77496269960996,0.194378706392906,0.845879361774081,0.999933891758458
"Cre01.g008850.t1.1.v5.5",58.5898000980352,1.06602910238654,1.36216996715484,0.782596245763034,0.433864246801782,0.999933891758458
